ID,default.payment.next.month,SEX,EDUCATION,MARRIAGE,AGE,LIMIT_BAL,PAY_1,PAY_3,PAY_5,BILL_AMT1,BILL_AMT3,BILL_AMT5,PAY_AMT1,PAY_AMT3,PAY_AMT5
13121,0,Female,University,1,38,240000.0,0,0,-2,56331.0,0.0,0.0,3004.0,0.0,0.0
13122,0,Female,Graduate School,0,30,170000.0,0,0,0,49341.0,51798.0,56303.0,4000.0,3000.0,4000.0
13123,0,Male,University,0,38,30000.0,0,0,0,26825.0,18432.0,18237.0,2100.0,1000.0,3000.0
13124,0,Female,Graduate School,1,31,260000.0,-1,0,0,8078.0,27879.0,39206.0,20000.0,2000.0,0.0
13125,0,Male,Graduate School,1,34,400000.0,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0
13126,0,Female,University,1,31,500000.0,0,0,0,21008.0,15219.0,14191.0,1500.0,1100.0,700.0
13127,1,Female,Graduate School,0,32,100000.0,1,-1,-1,0.0,650.0,647.0,650.0,0.0,7706.0
13128,0,Male,Graduate School,1,39,240000.0,0,0,0,236229.0,221963.0,173023.0,8019.0,10060.0,7008.0
13129,0,Male,High School,1,53,10000.0,-1,0,0,1772.0,9506.0,9999.0,8304.0,500.0,800.0
13130,0,Female,University,1,36,80000.0,-1,-1,-1,2741.0,1125.0,2210.0,9266.0,4401.0,1150.0
13131,0,Male,University,0,28,60000.0,0,0,0,55731.0,57183.0,24155.0,3000.0,1000.0,1200.0
13132,0,Female,Graduate School,0,38,200000.0,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0
13133,1,Female,University,0,41,260000.0,0,0,0,252582.0,254767.0,105466.0,9725.0,8555.0,2146.0
13134,1,Female,University,1,39,260000.0,0,0,0,255674.0,124739.0,131160.0,10663.0,4537.0,6000.0
13135,0,Male,Graduate School,0,30,260000.0,-1,-1,0,496.0,992.0,496.0,496.0,496.0,1488.0
13136,0,Male,Graduate School,1,34,300000.0,0,0,0,1257.0,7655.0,7659.0,5600.0,0.0,0.0
13137,0,Female,University,0,27,310000.0,0,0,0,44834.0,34161.0,32710.0,2015.0,5034.0,776.0
13138,0,Female,Graduate School,1,32,140000.0,0,0,0,129371.0,39505.0,39229.0,5650.0,2007.0,2100.0
13139,1,Female,University,1,50,200000.0,-1,-2,-1,4608.0,0.0,0.0,0.0,12141.0,0.0
13140,0,Male,University,1,39,230000.0,-1,-1,-1,326.0,326.0,326.0,326.0,326.0,326.0
13141,0,Male,University,0,27,50000.0,0,0,0,91493.0,47360.0,47790.0,3749.0,2000.0,2069.0
13142,0,Female,University,1,29,180000.0,0,-1,0,3783.0,839.0,51680.0,2000.0,718.0,2242.0
13143,0,Male,Graduate School,0,26,100000.0,0,0,0,50848.0,48443.0,51399.0,3000.0,3000.0,3000.0
13144,1,Female,University,1,49,80000.0,-1,-1,-1,2222.0,390.0,721.0,0.0,390.0,0.0
13145,0,Female,Graduate School,0,39,350000.0,-1,-1,-1,3860.0,11094.0,4485.0,648.0,4057.0,9407.0
13146,1,Female,University,0,32,140000.0,-1,-1,-1,3003.0,0.0,1186.0,3134.0,0.0,0.0
13147,0,Female,Graduate School,0,29,360000.0,0,0,0,148582.0,82386.0,52249.0,90044.0,50006.0,5000.0
13148,0,Male,Unknown,0,47,10000.0,0,0,-1,7968.0,0.0,695.0,1000.0,2640.0,738.0
13149,0,Female,Graduate School,0,25,130000.0,0,0,0,37112.0,9522.0,6939.0,2009.0,2000.0,900.0
13150,0,Male,Graduate School,1,41,320000.0,0,0,0,321281.0,254293.0,202697.0,27000.0,7030.0,10000.0
13151,1,Female,University,1,34,180000.0,1,2,2,142024.0,146552.0,152219.0,6500.0,0.0,0.0
13152,0,Female,Graduate School,1,39,180000.0,0,0,-2,43507.0,23946.0,0.0,2000.0,0.0,0.0
13153,1,Female,University,1,39,150000.0,2,0,0,156713.0,150785.0,143125.0,0.0,5014.0,11016.0
13154,0,Male,University,0,27,80000.0,1,-2,0,0.0,0.0,24836.0,0.0,23374.0,2000.0
13155,0,Male,Graduate School,0,50,70000.0,0,0,0,56551.0,32669.0,31749.0,1900.0,890.0,762.0
13156,0,Male,University,1,66,150000.0,0,0,0,190790.0,145132.0,146358.0,4942.0,4085.0,4074.0
13157,0,Female,High School,1,36,480000.0,-1,0,-1,19311.0,7000.0,7000.0,1368.0,7331.0,7000.0
13158,0,Female,High School,0,45,50000.0,0,-2,-2,51400.0,0.0,0.0,0.0,0.0,0.0
13159,1,Female,Graduate School,0,28,100000.0,1,-2,-2,0.0,0.0,0.0,0.0,0.0,281.0
13160,0,Female,High School,0,26,50000.0,0,0,0,26708.0,26999.0,28351.0,2000.0,1500.0,1136.0
13161,0,Male,Graduate School,0,28,280000.0,0,0,0,139719.0,118076.0,81124.0,6000.0,4000.0,3000.0
13162,0,Female,University,1,48,20000.0,-1,2,0,780.0,390.0,390.0,390.0,780.0,1735.0
13163,1,Male,High School,1,50,30000.0,-1,0,-2,3607.0,3895.0,0.0,0.0,0.0,0.0
13164,0,Female,University,1,38,70000.0,0,0,0,40271.0,21125.0,4560.0,3000.0,1100.0,0.0
13165,0,Male,High School,0,59,30000.0,0,0,0,28372.0,29643.0,27952.0,2010.0,788.0,0.0
13166,0,Female,Graduate School,1,64,200000.0,1,-2,-1,0.0,0.0,67052.0,0.0,0.0,0.0
13167,0,Male,Graduate School,0,30,210000.0,1,2,0,0.0,855.0,855.0,855.0,0.0,599.0
13168,0,Female,Graduate School,1,66,210000.0,0,0,0,132797.0,138644.0,92170.0,4921.0,5631.0,3360.0
13169,0,Male,Graduate School,1,39,470000.0,-1,0,0,79455.0,48344.0,45853.0,2348.0,1041.0,789.0
13170,0,Male,University,0,38,50000.0,0,0,0,44620.0,46396.0,17083.0,10000.0,1000.0,3000.0
13171,0,Female,University,1,37,240000.0,-1,0,0,12365.0,86507.0,91118.0,90500.0,3000.0,2500.0
13172,1,Male,High School,1,38,60000.0,2,2,0,32232.0,24404.0,28147.0,4000.0,1500.0,2600.0
13173,0,Female,University,1,33,100000.0,2,0,0,96547.0,95375.0,30306.0,5305.0,1118.0,50000.0
13174,0,Female,University,0,25,200000.0,0,0,0,194202.0,130930.0,128752.0,8000.0,4532.0,5000.0
13175,0,Male,Graduate School,1,58,130000.0,0,0,0,137671.0,50093.0,14772.0,4300.0,0.0,1233.0
13176,0,Male,University,0,24,50000.0,0,0,0,50628.0,50328.0,19439.0,2235.0,823.0,702.0
13177,1,Female,Graduate School,0,34,300000.0,2,2,-2,2500.0,2500.0,0.0,0.0,0.0,0.0
13178,0,Male,Graduate School,0,32,210000.0,-1,2,-1,2869.0,0.0,0.0,0.0,6299.0,197.0
13179,0,Male,Graduate School,0,27,70000.0,0,0,0,71201.0,70195.0,71135.0,2691.0,2500.0,2800.0
13180,0,Female,High School,0,49,100000.0,-1,0,0,85438.0,93751.0,15474.0,5105.0,2000.0,2000.0
13181,0,Female,University,1,25,30000.0,0,0,0,18757.0,19341.0,12244.0,1475.0,249.0,201.0
13182,0,Male,Graduate School,0,30,200000.0,-1,0,-1,1528.0,1689.0,34808.0,4191.0,1893.0,10.0
13183,0,Male,University,1,36,360000.0,-1,-1,-1,6783.0,10990.0,-28.0,2347.0,74934.0,5705.0
13184,1,Male,University,0,24,20000.0,3,0,0,18585.0,19012.0,19506.0,0.0,700.0,861.0
13185,1,Female,Graduate School,0,32,150000.0,1,-1,0,0.0,44476.0,32581.0,258.0,18547.0,95780.0
13186,0,Female,Graduate School,0,28,750000.0,1,-1,0,9500.0,401003.0,400993.0,250000.0,7990.0,417990.0
13187,0,Male,University,0,24,100000.0,0,0,0,91572.0,94977.0,74637.0,5100.0,3139.0,4000.0
13188,1,Male,University,1,36,300000.0,1,2,2,54977.0,56663.0,58455.0,2500.0,2100.0,0.0
13189,0,Female,University,0,55,90000.0,0,0,0,82901.0,33550.0,34933.0,1544.0,1223.0,1275.0
13190,0,Male,University,0,28,50000.0,0,0,0,21510.0,32197.0,13445.0,2200.0,3000.0,1500.0
13191,0,Female,University,1,48,120000.0,0,0,0,78384.0,73326.0,72008.0,4000.0,3005.0,7253.0
13192,0,Female,University,1,39,120000.0,0,0,0,44630.0,27827.0,3294.0,1999.0,265.0,0.0
13193,1,Male,University,1,42,30000.0,0,2,0,18583.0,20306.0,21625.0,2975.0,1000.0,790.0
13194,0,Male,University,1,43,220000.0,0,0,0,84466.0,84151.0,83789.0,4000.0,3500.0,3500.0
13195,1,Female,University,0,31,180000.0,1,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0
13196,1,Male,High School,0,52,20000.0,2,0,0,14038.0,14630.0,13984.0,1338.0,274.0,0.0
13197,0,Female,University,0,26,140000.0,0,0,0,135294.0,134487.0,131296.0,7462.0,5025.0,10601.0
13198,0,Female,University,1,46,400000.0,-1,-1,-1,30018.0,26181.0,52991.0,19753.0,135000.0,163837.0
13199,0,Female,Graduate School,0,27,180000.0,-1,-1,-1,11168.0,9733.0,5428.0,6678.0,4088.0,13138.0
13200,0,Female,University,1,36,340000.0,1,-2,-1,0.0,0.0,920.0,0.0,150.0,0.0
13201,0,Male,High School,0,46,250000.0,0,0,0,244563.0,70004.0,51507.0,10925.0,1886.0,1756.0
13202,0,Female,University,1,50,50000.0,0,0,0,8925.0,10238.0,10762.0,1200.0,1000.0,1000.0
13203,0,Female,Graduate School,0,24,220000.0,0,0,0,51908.0,54167.0,56586.0,2017.0,2000.0,2500.0
13204,0,Male,University,0,35,400000.0,0,-2,0,11052.0,0.0,55061.0,0.0,53826.0,20000.0
13205,0,Female,Graduate School,1,37,320000.0,-2,-2,-2,14536.0,3019.0,4256.0,2949.0,4200.0,2688.0
13206,0,Female,University,1,40,260000.0,-1,-1,-1,148.0,397.0,790.0,360.0,208.0,2788.0
13207,0,Male,Graduate School,1,42,350000.0,-1,-1,-1,1134.0,240.0,-12.0,2995.0,1051.0,6461.0
13208,0,Male,University,0,34,30000.0,0,0,0,28509.0,29372.0,27226.0,2003.0,2017.0,1000.0
13209,1,Male,University,0,24,10000.0,0,0,0,11035.0,13598.0,4883.0,1500.0,0.0,199.0
13210,0,Female,University,0,23,50000.0,0,-2,-1,5961.0,0.0,0.0,0.0,700.0,0.0
13211,0,Female,High School,0,23,30000.0,0,2,0,26280.0,29482.0,29311.0,3420.0,0.0,1391.0
13212,0,Male,Graduate School,0,35,350000.0,2,-1,-1,105.0,50064.0,8293.0,3308.0,40.0,23102.0
13213,0,Male,Graduate School,1,37,410000.0,-1,-1,-1,5770.0,2756.0,6661.0,2290.0,3560.0,3877.0
13214,0,Female,High School,1,35,130000.0,0,0,-1,65743.0,63163.0,1770.0,2606.0,386.0,384.0
13215,0,Female,High School,0,28,80000.0,0,0,0,70194.0,69776.0,72444.0,3500.0,2500.0,2500.0
13216,0,Female,University,1,51,380000.0,1,-2,-1,0.0,0.0,630.0,0.0,0.0,1613.0
13217,0,Female,Graduate School,1,42,320000.0,1,2,0,318844.0,320622.0,253557.0,10000.0,7025.0,8000.0
13218,1,Male,Graduate School,0,23,20000.0,2,0,2,3206.0,5514.0,5791.0,1100.0,0.0,0.0
13219,0,Male,University,0,32,50000.0,0,0,0,48536.0,41532.0,19183.0,3030.0,646.0,1097.0
13220,0,Male,University,0,25,30000.0,0,0,0,19955.0,18339.0,23530.0,1338.0,1000.0,2000.0
13221,0,Male,University,0,24,50000.0,1,2,2,41974.0,42368.0,45679.0,2200.0,3200.0,1500.0
13222,0,Male,University,0,41,50000.0,0,0,0,40709.0,18086.0,15453.0,3000.0,1000.0,800.0
13223,0,Male,University,1,51,50000.0,0,0,0,49083.0,50004.0,17725.0,2238.0,617.0,635.0
13224,0,Male,Graduate School,0,27,200000.0,0,0,0,4770.0,9018.0,7042.0,1300.0,500.0,1000.0
13225,0,Male,University,0,29,80000.0,0,0,0,50695.0,46685.0,33853.0,10010.0,5000.0,3000.0
13226,0,Female,High School,0,53,20000.0,0,0,-1,9677.0,12102.0,18177.0,4578.0,1473.0,2046.0
13227,0,Female,University,0,28,180000.0,-2,-2,-2,2177.0,0.0,0.0,1175.0,2530.0,0.0
13228,0,Female,Graduate School,0,33,230000.0,0,0,0,228639.0,184466.0,131706.0,10075.0,6034.0,3000.0
13229,0,Female,University,0,33,180000.0,-1,-1,-1,6314.0,1190.0,659.0,1795.0,0.0,90.0
13230,1,Female,University,0,23,90000.0,0,0,0,42105.0,46812.0,46406.0,2500.0,2500.0,2500.0
13231,1,Male,University,0,23,20000.0,2,7,6,2400.0,2400.0,1800.0,0.0,0.0,0.0
13232,1,Male,University,0,32,100000.0,1,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0
13233,0,Male,High School,0,44,60000.0,0,0,0,57694.0,38110.0,38346.0,2800.0,1300.0,1500.0
13234,1,Female,University,0,35,130000.0,0,0,0,42950.0,45004.0,49312.0,2036.0,2000.0,1900.0
13235,1,Female,University,1,55,50000.0,0,2,0,37984.0,37701.0,28711.0,3900.0,1300.0,1100.0
13236,0,Female,Graduate School,0,23,70000.0,0,0,0,8878.0,11203.0,11487.0,1500.0,600.0,600.0
13237,0,Female,University,0,53,360000.0,-1,-1,-1,5583.0,1862.0,661.0,495.0,230.0,658.0
13238,1,Male,Graduate School,0,22,20000.0,1,2,0,19438.0,19464.0,18172.0,1700.0,700.0,800.0
13239,1,Male,High School,0,34,20000.0,-1,2,-2,390.0,780.0,0.0,780.0,0.0,0.0
13240,0,Female,High School,0,36,440000.0,0,-1,0,7887.0,5252.0,29029.0,2516.0,13192.0,1179.0
13241,0,Male,Graduate School,1,41,400000.0,-1,-1,-1,1630.0,1617.0,917.0,816.0,875.0,5434.0
13242,0,Female,Graduate School,0,29,170000.0,0,0,0,90450.0,81703.0,36000.0,3600.0,4710.0,1000.0
13243,0,Male,University,1,32,200000.0,-1,-1,0,9864.0,499.0,499.0,0.0,0.0,0.0
13244,0,Female,Graduate School,1,41,220000.0,-1,-1,-1,30038.0,7141.0,2609.0,1089.0,4072.0,10322.0
13245,0,Female,University,1,31,280000.0,0,0,0,207966.0,213900.0,4282.0,5078.0,109.0,25.0
13246,0,Male,Graduate School,0,29,360000.0,0,0,0,90071.0,75869.0,45605.0,3032.0,1570.0,983.0
13247,0,Male,University,1,51,20000.0,1,2,0,18462.0,16184.0,17640.0,300.0,1000.0,1500.0
13248,0,Female,Graduate School,1,44,290000.0,-2,-2,-2,301.0,531.0,468.0,768.0,22058.0,681.0
13249,0,Female,University,1,33,380000.0,1,-1,-1,0.0,32510.0,25877.0,73.0,474.0,20000.0
13250,0,Male,Graduate School,0,28,180000.0,0,2,0,2569.0,394.0,2514.0,2834.0,900.0,4000.0
13251,0,Female,Graduate School,0,26,120000.0,0,-1,0,1379.0,4390.0,850.0,9000.0,0.0,831.0
13252,0,Female,University,0,27,50000.0,0,0,0,162865.0,169217.0,18179.0,5000.0,1000.0,686.0
13253,1,Male,Graduate School,1,48,20000.0,2,0,0,14246.0,14725.0,15338.0,0.0,531.0,547.0
13254,0,Male,University,0,25,20000.0,1,2,4,10515.0,13863.0,12582.0,1500.0,0.0,0.0
13255,0,Female,University,0,29,170000.0,0,0,0,161581.0,166003.0,165510.0,6000.0,6300.0,6500.0
13256,0,Female,University,0,24,180000.0,0,0,0,54357.0,11718.0,3950.0,1260.0,105.0,270.0
13257,0,Male,Graduate School,0,36,200000.0,1,-2,-1,0.0,0.0,3774.0,0.0,0.0,0.0
13258,1,Male,University,1,55,200000.0,1,2,2,181339.0,188461.0,188683.0,0.0,7000.0,10000.0
13259,1,Female,Graduate School,0,26,360000.0,-2,-2,-2,145.0,8510.0,8864.0,3600.0,4000.0,5000.0
13260,0,Female,University,0,26,10000.0,0,0,0,6346.0,8374.0,8719.0,1129.0,305.0,331.0
13261,0,Female,University,1,60,60000.0,8,6,4,69183.0,66616.0,63449.0,0.0,0.0,0.0
13262,1,Female,University,1,24,40000.0,2,0,2,25618.0,30421.0,31548.0,1800.0,0.0,0.0
13263,0,Male,University,0,39,100000.0,-1,-1,0,4530.0,4560.0,6670.0,4921.0,4290.0,5000.0
13264,0,Female,University,0,23,50000.0,0,0,2,38333.0,42897.0,46528.0,3000.0,2500.0,0.0
13265,0,Male,Graduate School,0,29,300000.0,-2,-2,-2,22391.0,1705.0,36581.0,4018.0,0.0,334.0
13266,1,Male,High School,0,29,110000.0,0,0,0,64351.0,75697.0,97054.0,1415.0,12201.0,10350.0
13267,0,Male,Graduate School,1,37,120000.0,0,0,0,19020.0,16907.0,10866.0,1363.0,528.0,3000.0
13268,0,Male,University,1,45,150000.0,0,0,0,64869.0,35970.0,71112.0,3049.0,0.0,0.0
13269,0,Female,University,0,30,230000.0,-1,-1,0,1243.0,7978.0,3518.0,113.0,500.0,846.0
13270,0,Female,University,1,35,180000.0,0,-2,-2,43068.0,316.0,316.0,316.0,316.0,316.0
13271,0,Female,University,0,33,320000.0,-1,-1,0,7444.0,34909.0,9279.0,5783.0,4341.0,5849.0
13272,0,Female,Graduate School,0,23,80000.0,1,2,0,-12.0,60.0,2792.0,2333.0,5182.0,0.0
13273,0,Female,Graduate School,0,29,160000.0,-1,-1,-1,1289.0,5464.0,1908.0,2106.0,2000.0,1350.0
13274,1,Female,University,0,23,50000.0,0,0,0,34997.0,36740.0,38254.0,1900.0,1339.0,1395.0
13275,0,Male,University,0,26,180000.0,-1,-1,-1,316.0,316.0,316.0,692.0,692.0,859.0
13276,0,Male,High School,0,26,110000.0,0,0,0,44089.0,30454.0,34727.0,3002.0,3000.0,2500.0
13277,0,Male,Graduate School,0,32,150000.0,-1,-1,2,994.0,-4.0,3673.0,10290.0,5519.0,6134.0
13278,0,Female,High School,1,52,210000.0,-1,-1,-1,65265.0,142285.0,35141.0,39000.0,180.0,56200.0
13279,1,Male,University,0,43,10000.0,2,-1,-1,654.0,654.0,0.0,608.0,5954.0,1308.0
13280,0,Female,University,0,22,30000.0,-2,2,-1,0.0,126.0,0.0,2343.0,4462.0,150.0
13281,1,Female,Graduate School,0,36,450000.0,-1,-1,-1,3893.0,2218.0,99.0,600.0,0.0,412.0
13282,0,Female,Graduate School,0,25,110000.0,1,2,0,60491.0,56386.0,35538.0,3000.0,3000.0,2000.0
13283,0,Female,University,1,37,270000.0,0,0,0,110593.0,94362.0,78538.0,4500.0,4000.0,3000.0
13284,0,Female,High School,1,46,50000.0,0,0,0,51207.0,49073.0,51139.0,2162.0,2100.0,0.0
13285,0,Female,High School,0,43,100000.0,0,0,0,62300.0,64448.0,39469.0,2464.0,1378.0,2000.0
13286,0,Female,University,0,30,360000.0,-2,-2,-2,2500.0,0.0,0.0,0.0,0.0,0.0
13287,1,Female,University,1,32,110000.0,1,0,0,75505.0,75231.0,77860.0,0.0,2879.0,2839.0
13288,0,Female,High School,0,55,180000.0,-1,0,0,6770.0,104834.0,41810.0,164163.0,1535.0,1526.0
13289,0,Female,Graduate School,1,34,230000.0,2,2,2,190784.0,198707.0,205949.0,9300.0,7500.0,7500.0
13290,0,Female,High School,1,41,20000.0,0,0,2,7478.0,10162.0,10418.0,1146.0,0.0,0.0
13291,1,Female,Graduate School,0,22,50000.0,2,2,2,46035.0,47341.0,48358.0,2000.0,0.0,0.0
13292,0,Male,High School,0,31,10000.0,0,0,0,5062.0,6132.0,5735.0,1259.0,197.0,1000.0
13293,0,Male,Graduate School,1,46,320000.0,0,-1,-1,3337.0,7809.0,8594.0,9061.0,5238.0,3743.0
13294,0,Female,Graduate School,0,26,280000.0,0,0,0,36395.0,36381.0,37010.0,1700.0,1300.0,2000.0
13295,0,Male,University,1,28,20000.0,0,0,0,18537.0,19687.0,19842.0,1358.0,617.0,1000.0
13296,0,Male,University,0,36,70000.0,0,0,0,66888.0,24348.0,25195.0,4000.0,1100.0,1000.0
13297,0,Female,University,0,36,80000.0,0,2,2,47502.0,49311.0,53589.0,4000.0,4100.0,2200.0
13298,0,Female,Graduate School,0,25,200000.0,-1,-2,-1,92400.0,0.0,13180.0,0.0,92384.0,1200.0
13299,0,Male,University,0,24,30000.0,0,0,0,27306.0,29327.0,28423.0,1747.0,1136.0,2430.0
13300,1,Female,University,1,41,100000.0,1,2,2,51345.0,51421.0,51400.0,0.0,2400.0,0.0
13301,0,Male,Graduate School,0,26,110000.0,0,0,0,64767.0,49104.0,50289.0,6000.0,3000.0,2000.0
13302,0,Female,Graduate School,1,33,300000.0,-1,-1,0,356.0,5273.0,1106.0,1320.0,4598.0,2620.0
13303,0,Female,University,1,31,300000.0,0,0,0,89240.0,92971.0,96756.0,4214.0,3395.0,3133.0
13304,0,Female,Graduate School,0,29,340000.0,0,0,0,82770.0,30874.0,40537.0,10000.0,5000.0,2000.0
13305,1,Male,Graduate School,1,37,270000.0,-1,-1,-1,396.0,792.0,396.0,396.0,0.0,396.0
13306,0,Male,University,0,26,100000.0,0,0,0,80117.0,17841.0,12630.0,2683.0,3000.0,2500.0
13307,0,Male,Graduate School,1,33,50000.0,1,0,0,46745.0,45515.0,4220.0,0.0,155.0,0.0
13308,0,Female,University,1,40,360000.0,0,0,0,352583.0,279728.0,271688.0,10461.0,8000.0,20000.0
13309,0,Female,University,1,49,90000.0,0,0,0,91263.0,45385.0,47494.0,3100.0,1700.0,1746.0
13310,0,Male,University,1,42,140000.0,0,0,0,127939.0,84587.0,69117.0,5059.0,5000.0,5000.0
13311,0,Female,Graduate School,0,28,150000.0,-1,2,-1,1159.0,1159.0,11476.0,2468.0,1159.0,0.0
13312,0,Male,High School,0,34,50000.0,-2,-2,-2,17095.0,19313.0,19725.0,1448.0,419.0,115.0
13313,1,Female,High School,0,26,30000.0,2,2,2,28189.0,26729.0,28819.0,0.0,1300.0,1000.0
13314,0,Female,University,1,54,230000.0,-2,-2,-2,0.0,0.0,0.0,880.0,0.0,0.0
13315,1,Female,University,1,40,240000.0,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,1306.0
13316,0,Female,Graduate School,1,44,200000.0,-1,-2,-2,65520.0,0.0,0.0,0.0,0.0,17480.0
13317,0,Male,University,1,42,330000.0,-1,-1,0,118601.0,133359.0,102279.0,4101.0,6000.0,106172.0
13318,0,Male,Graduate School,1,29,110000.0,0,0,0,51499.0,49156.0,43765.0,1887.0,1500.0,1658.0
13319,0,Female,High School,1,54,200000.0,0,0,0,114643.0,116585.0,118334.0,6000.0,4252.0,4500.0
13320,0,Female,University,0,46,50000.0,0,0,0,44076.0,45320.0,36748.0,1810.0,2000.0,1465.0
13321,0,Female,Graduate School,0,27,70000.0,0,0,-1,69972.0,67622.0,1223.0,5000.0,2000.0,70027.0
13322,1,Female,University,1,59,360000.0,1,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0
13323,1,Female,University,0,54,50000.0,0,0,0,4625.0,10010.0,8714.0,1121.0,308.0,2000.0
13324,0,Female,High School,0,28,80000.0,-1,-1,-2,4280.0,0.0,0.0,2800.0,0.0,0.0
13325,0,Female,University,1,69,200000.0,0,0,0,106878.0,102998.0,107718.0,4000.0,3802.0,3500.0
13326,1,Male,University,0,27,50000.0,0,0,0,47261.0,47434.0,18682.0,2055.0,675.0,650.0
13327,0,Male,Graduate School,0,27,30000.0,0,0,-1,18239.0,18425.0,2000.0,2000.0,300.0,0.0
13328,1,Female,Graduate School,0,31,390000.0,0,0,0,252109.0,180074.0,198721.0,12009.0,6000.0,6341.0
13329,1,Female,Graduate School,1,42,380000.0,2,-1,0,326.0,326.0,326.0,326.0,652.0,29326.0
13330,1,Female,University,1,46,20000.0,0,0,0,16294.0,18335.0,20624.0,1600.0,1200.0,700.0
13331,1,Female,University,0,31,80000.0,0,0,0,28190.0,22843.0,19049.0,1751.0,1000.0,545.0
13332,0,Female,University,1,49,50000.0,0,0,0,47649.0,50380.0,17625.0,2220.0,644.0,642.0
13333,0,Female,Graduate School,1,25,50000.0,0,0,2,11324.0,13008.0,10746.0,1500.0,1465.0,500.0
13334,0,Male,University,0,44,200000.0,-1,-1,-1,541.0,1082.0,541.0,541.0,0.0,541.0
13335,1,Male,High School,0,28,100000.0,-1,0,-1,103728.0,65800.0,33336.0,3184.0,18300.0,984.0
13336,0,Male,Graduate School,0,31,180000.0,-1,-1,-2,300.0,0.0,0.0,253.0,0.0,0.0
13337,0,Female,University,0,27,120000.0,-1,2,-1,1066.0,2528.0,7457.0,5079.0,4007.0,2819.0
13338,0,Female,University,0,31,390000.0,1,0,-1,20852.0,15229.0,9290.0,0.0,3000.0,1826.0
13339,0,Female,University,1,37,250000.0,-1,-1,0,25366.0,24079.0,22728.0,36655.0,13144.0,9300.0
13340,1,Male,University,1,47,350000.0,1,2,2,301553.0,295141.0,279294.0,0.0,10000.0,9500.0
13341,0,Female,University,0,30,70000.0,0,0,0,71856.0,71442.0,68671.0,3377.0,2620.0,2639.0
13342,0,Female,Graduate School,0,33,210000.0,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0
13343,0,Male,Graduate School,0,29,180000.0,0,0,0,85069.0,116352.0,37315.0,5344.0,3034.0,3018.0
13344,1,Male,Graduate School,0,25,80000.0,-1,-1,-1,390.0,390.0,390.0,390.0,390.0,390.0
13345,0,Female,High School,0,26,120000.0,-1,-1,-1,1467.0,246.0,246.0,975.0,246.0,884.0
13346,1,Female,Graduate School,1,23,210000.0,-2,-2,0,0.0,0.0,30362.0,0.0,29337.0,1500.0
13347,0,Male,University,1,38,20000.0,-1,0,0,18669.0,19905.0,20133.0,1326.0,714.0,400.0
13348,1,Female,Graduate School,1,38,150000.0,-1,-2,-2,750.0,0.0,0.0,0.0,0.0,2040.0
13349,0,Male,Graduate School,1,38,390000.0,0,0,0,30642.0,32860.0,34271.0,2000.0,1199.0,1337.0
13350,0,Female,Graduate School,0,36,310000.0,-1,-1,-1,6514.0,6204.0,7944.0,8619.0,2905.0,13524.0
13351,0,Female,Graduate School,0,27,230000.0,0,0,0,10941.0,13348.0,15877.0,1300.0,1500.0,1000.0
13352,0,Female,University,1,51,90000.0,0,0,0,12822.0,12255.0,12448.0,1188.0,436.0,654.0
13353,0,Male,Graduate School,0,29,140000.0,0,0,2,11693.0,16747.0,17762.0,2000.0,0.0,0.0
13354,0,Female,Graduate School,0,28,150000.0,0,0,0,105035.0,92810.0,75564.0,4500.0,2700.0,6000.0
13355,0,Male,University,0,27,130000.0,0,0,-2,92043.0,0.0,0.0,2850.0,0.0,0.0
13356,0,Female,Graduate School,0,27,210000.0,-1,0,-1,1441.0,3655.0,41257.0,3000.0,0.0,709.0
13357,0,Female,Graduate School,0,25,100000.0,1,-1,-1,0.0,0.0,0.0,3473.0,1012.0,0.0
13358,0,Male,Unknown,1,36,150000.0,0,0,0,220889.0,136378.0,142172.0,3800.0,4000.0,4100.0
13359,0,Female,Graduate School,0,29,200000.0,0,0,0,1467.0,2257.0,43968.0,439.0,42000.0,2000.0
13360,0,Female,University,0,27,80000.0,0,2,0,78672.0,81833.0,79735.0,7018.0,3000.0,3000.0
13361,0,Male,Graduate School,0,27,230000.0,-1,-1,-1,5652.0,2062.0,2104.0,7662.0,2007.0,394.0
13362,0,Male,University,0,37,50000.0,0,0,-1,49642.0,44113.0,17948.0,2060.0,170.0,188.0
13363,0,Female,University,0,33,260000.0,-2,0,0,4141.0,129698.0,118847.0,133280.0,4039.0,4271.0
13364,0,Male,University,0,23,110000.0,0,0,2,43027.0,48959.0,50758.0,2000.0,1800.0,0.0
13365,0,Male,High School,1,56,20000.0,0,2,0,14231.0,14212.0,13807.0,2100.0,1000.0,1000.0
13366,0,Female,University,1,42,360000.0,1,-1,-1,0.0,0.0,6344.0,6815.0,1000.0,2408.0
13367,0,Male,Graduate School,1,36,160000.0,0,0,-1,67879.0,47986.0,15655.0,2500.0,0.0,0.0
13368,0,Male,University,0,35,10000.0,0,0,0,8857.0,9055.0,9297.0,2300.0,1000.0,2000.0
